onset	duration	trial_type	timestamp_lsl	marker	response_accuracy	nback_level	key_press	matched	outcome	istutorial	dropped_samples	marker_stream
5.390529	0.012000	dropped_samples	4288.840125	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
5.415989	0.012000	dropped_samples	4288.865585	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
5.416723	0.028000	dropped_samples	4288.866319	Dropped 7 samples	n/a	n/a	n/a	n/a	n/a	n/a	7	UoHDataOffsetStream
5.450962	0.012000	dropped_samples	4288.900559	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
5.835477	0.004000	dropped_samples	4289.285073	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
6.172663	0.028000	dropped_samples	4289.622260	Dropped 7 samples	n/a	n/a	n/a	n/a	n/a	n/a	7	UoHDataOffsetStream
6.359971	0.012000	dropped_samples	4289.809567	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
6.724147	0.012000	dropped_samples	4290.173743	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
8.018066	0.012000	dropped_samples	4291.467663	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
8.257349	0.012000	dropped_samples	4291.706945	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
8.716350	0.012000	dropped_samples	4292.165946	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
9.121589	0.012000	dropped_samples	4292.571185	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
10.752474	0.004000	dropped_samples	4294.202070	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
12.124581	0.012000	dropped_samples	4295.574177	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
18.145060	0.012000	dropped_samples	4301.594656	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
18.843295	0.012000	dropped_samples	4302.292892	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
22.251625	0.004000	dropped_samples	4305.701222	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
23.740768	0.012000	dropped_samples	4307.190364	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
24.605005	0.004000	dropped_samples	4308.054602	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
25.371689	0.012000	dropped_samples	4308.821285	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
27.148949	0.004000	dropped_samples	4310.598546	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
28.584748	0.004000	dropped_samples	4312.034344	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
28.755432	0.004000	dropped_samples	4312.205029	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
30.438836	0.000000	started_tutorial_n_back	4313.888432	Started tutorial n-back	n/a	n/a	n/a	n/a	n/a	true	n/a	n-backMarkers
31.360415	0.012000	dropped_samples	4314.810012	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
32.813048	0.004000	dropped_samples	4316.262644	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
33.672418	0.012000	dropped_samples	4317.122015	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
34.131405	0.012000	dropped_samples	4317.581001	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
34.297416	0.012000	dropped_samples	4317.747013	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
35.259306	0.004000	dropped_samples	4318.708902	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
35.928285	0.008000	dropped_samples	4319.377882	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
39.004460	0.008000	dropped_samples	4322.454056	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
39.347481	0.004000	dropped_samples	4322.797077	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
39.580608	0.012000	dropped_samples	4323.030205	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
41.113826	0.004000	dropped_samples	4324.563422	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
42.866965	0.012000	dropped_samples	4326.316561	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
43.296430	0.004000	dropped_samples	4326.746026	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
43.904604	0.012000	dropped_samples	4327.354201	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
44.004627	0.012000	dropped_samples	4327.454223	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
44.006095	0.012000	dropped_samples	4327.455691	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
44.068131	0.028000	dropped_samples	4327.517728	Dropped 7 samples	n/a	n/a	n/a	n/a	n/a	n/a	7	UoHDataOffsetStream
44.356018	0.012000	dropped_samples	4327.805615	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
45.557186	0.004000	dropped_samples	4329.006783	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
46.538601	0.004000	dropped_samples	4329.988198	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
47.354028	0.012000	dropped_samples	4330.803624	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
49.859430	0.012000	dropped_samples	4333.309026	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
49.898018	0.012000	dropped_samples	4333.347615	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
52.387647	0.012000	dropped_samples	4335.837243	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
52.547545	0.004000	dropped_samples	4335.997141	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
52.588450	0.012000	dropped_samples	4336.038047	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
53.189073	0.004000	dropped_samples	4336.638669	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
53.281754	0.004000	dropped_samples	4336.731350	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
53.452689	0.012000	dropped_samples	4336.902285	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
53.980038	0.012000	dropped_samples	4337.429635	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
55.264781	0.008000	dropped_samples	4338.714378	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
58.921446	0.012000	dropped_samples	4342.371043	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
63.408815	0.008000	dropped_samples	4346.858411	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
68.189052	0.004000	dropped_samples	4351.638648	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
68.545461	0.012000	dropped_samples	4351.995058	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
69.170461	0.004000	dropped_samples	4352.620057	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
71.450777	0.012000	dropped_samples	4354.900373	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
73.203867	0.004000	dropped_samples	4356.653463	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
77.041589	0.012000	dropped_samples	4360.491185	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
79.492757	0.004000	dropped_samples	4362.942353	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
84.605067	0.004000	dropped_samples	4368.054663	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
87.756137	0.040000	dropped_samples	4371.205733	Dropped 10 samples	n/a	n/a	n/a	n/a	n/a	n/a	10	UoHDataOffsetStream
92.402935	0.012000	dropped_samples	4375.852531	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
94.131492	0.008000	dropped_samples	4377.581089	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
94.609970	0.004000	dropped_samples	4378.059567	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
94.971352	0.004000	dropped_samples	4378.420948	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
97.454460	0.000000	1-back	4380.904057	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	true	n/a	n-backMarkers
97.730103	0.012000	dropped_samples	4381.179699	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
97.969401	0.012000	dropped_samples	4381.418997	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
98.477138	0.012000	dropped_samples	4381.926734	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
99.154967	0.000000	1-back	4382.604564	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	true	n/a	n-backMarkers
100.857360	0.000000	1-back	4384.306957	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	true	n/a	n-backMarkers
101.138444	0.012000	dropped_samples	4384.588041	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
102.558955	0.000000	1-back	4386.008551	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	true	n/a	n-backMarkers
104.260379	0.000000	1-back	4387.709975	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	true	n/a	n-backMarkers
104.907903	0.012000	dropped_samples	4388.357499	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
105.960950	0.000000	1-back	4389.410546	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	true	n/a	n-backMarkers
107.663096	0.000000	1-back	4391.112693	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	true	n/a	n-backMarkers
109.364152	0.000000	1-back	4392.813748	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	true	n/a	n-backMarkers
109.492812	0.008000	dropped_samples	4392.942408	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
109.776204	0.004000	dropped_samples	4393.225800	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
110.498828	0.012000	dropped_samples	4393.948424	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
110.859942	0.004000	dropped_samples	4394.309539	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
111.065073	0.000000	1-back	4394.514670	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	true	n/a	n-backMarkers
111.387337	0.008000	dropped_samples	4394.836933	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
111.911079	0.012000	dropped_samples	4395.360675	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
112.021278	0.012000	dropped_samples	4395.470875	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
112.022574	0.016000	dropped_samples	4395.472170	Dropped 4 samples	n/a	n/a	n/a	n/a	n/a	n/a	4	UoHDataOffsetStream
112.061206	0.032000	dropped_samples	4395.510803	Dropped 8 samples	n/a	n/a	n/a	n/a	n/a	n/a	8	UoHDataOffsetStream
112.754716	0.012000	dropped_samples	4396.204312	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
112.766200	0.000000	1-back	4396.215796	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	true	n/a	n-backMarkers
114.466637	0.000000	1-back	4397.916233	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	true	n/a	n-backMarkers
114.766046	0.012000	dropped_samples	4398.215642	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
114.795529	0.012000	dropped_samples	4398.245126	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
115.882003	0.012000	dropped_samples	4399.331599	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
115.923435	0.012000	dropped_samples	4399.373031	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
116.167960	0.000000	1-back	4399.617556	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	true	n/a	n-backMarkers
116.524029	0.008000	dropped_samples	4399.973625	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
116.730654	0.004000	dropped_samples	4400.180251	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
117.769169	0.012000	dropped_samples	4401.218765	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
117.869136	0.000000	1-back	4401.318733	Steps:1 KeyPress:False Matched:True	0	1	false	true	Wrong	true	n/a	n-backMarkers
119.570092	0.000000	1-back	4403.019688	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	true	n/a	n-backMarkers
121.133418	0.012000	dropped_samples	4404.583014	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
121.271191	0.000000	1-back	4404.720787	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	true	n/a	n-backMarkers
122.972983	0.000000	1-back	4406.422579	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	true	n/a	n-backMarkers
124.658801	0.012000	dropped_samples	4408.108397	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
124.673888	0.000000	1-back	4408.123484	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	true	n/a	n-backMarkers
125.498681	0.004000	dropped_samples	4408.948277	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
125.693984	0.004000	dropped_samples	4409.143581	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
126.374844	0.000000	1-back	4409.824440	Steps:1 KeyPress:False Matched:True	0	1	false	true	Wrong	true	n/a	n-backMarkers
126.626589	0.012000	dropped_samples	4410.076185	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
128.075149	0.000000	1-back	4411.524746	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	true	n/a	n-backMarkers
128.281867	0.004000	dropped_samples	4411.731464	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
129.776735	0.000000	1-back	4413.226331	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	true	n/a	n-backMarkers
130.444916	0.004000	dropped_samples	4413.894513	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
130.537993	0.004000	dropped_samples	4413.987590	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
131.477373	0.000000	1-back	4414.926969	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	true	n/a	n-backMarkers
133.613846	0.012000	dropped_samples	4417.063442	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
133.779929	0.004000	dropped_samples	4417.229526	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
135.532810	0.012000	dropped_samples	4418.982406	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
136.777960	0.008000	dropped_samples	4420.227556	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
137.188124	0.004000	dropped_samples	4420.637720	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
137.764327	0.008000	dropped_samples	4421.213924	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
140.189849	0.000000	2-back	4423.639446	Steps:2 KeyPress:False Matched:False	1	2	false	false	Correct	true	n/a	n-backMarkers
140.620847	0.012000	dropped_samples	4424.070443	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
141.890670	0.000000	2-back	4425.340267	Steps:2 KeyPress:False Matched:False	1	2	false	false	Correct	true	n/a	n-backMarkers
142.006850	0.012000	dropped_samples	4425.456447	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
142.061164	0.008000	dropped_samples	4425.510760	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
143.477171	0.012000	dropped_samples	4426.926768	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
143.592083	0.000000	2-back	4427.041679	Steps:2 KeyPress:True Matched:False	0	2	true	false	Wrong	true	n/a	n-backMarkers
143.882459	0.012000	dropped_samples	4427.332055	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
144.170579	0.012000	dropped_samples	4427.620176	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
144.778620	0.004000	dropped_samples	4428.228216	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
145.078843	0.012000	dropped_samples	4428.528440	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
145.132458	0.008000	dropped_samples	4428.582054	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
145.293081	0.000000	2-back	4428.742677	Steps:2 KeyPress:False Matched:False	1	2	false	false	Correct	true	n/a	n-backMarkers
145.684215	0.012000	dropped_samples	4429.133811	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
145.859339	0.004000	dropped_samples	4429.308936	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
145.899063	0.012000	dropped_samples	4429.348659	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
146.993837	0.000000	2-back	4430.443434	Steps:2 KeyPress:False Matched:False	1	2	false	false	Correct	true	n/a	n-backMarkers
147.676389	0.012000	dropped_samples	4431.125985	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
148.694282	0.000000	2-back	4432.143878	Steps:2 KeyPress:False Matched:False	1	2	false	false	Correct	true	n/a	n-backMarkers
148.839592	0.012000	dropped_samples	4432.289189	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
148.877597	0.008000	dropped_samples	4432.327193	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
149.932263	0.004000	dropped_samples	4433.381859	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
150.395877	0.000000	2-back	4433.845473	Steps:2 KeyPress:True Matched:True	1	2	true	true	Correct	true	n/a	n-backMarkers
150.410822	0.008000	dropped_samples	4433.860418	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
150.821018	0.004000	dropped_samples	4434.270614	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
150.913771	0.004000	dropped_samples	4434.363367	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
151.133445	0.008000	dropped_samples	4434.583042	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
152.096470	0.000000	2-back	4435.546066	Steps:2 KeyPress:False Matched:False	1	2	false	false	Correct	true	n/a	n-backMarkers
152.549726	0.004000	dropped_samples	4435.999322	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
153.796942	0.000000	2-back	4437.246539	Steps:2 KeyPress:False Matched:False	1	2	false	false	Correct	true	n/a	n-backMarkers
154.229202	0.012000	dropped_samples	4437.678799	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
155.357085	0.012000	dropped_samples	4438.806681	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
155.497709	0.000000	2-back	4438.947305	Steps:2 KeyPress:False Matched:False	1	2	false	false	Correct	true	n/a	n-backMarkers
155.833615	0.012000	dropped_samples	4439.283212	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
155.884627	0.012000	dropped_samples	4439.334223	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
157.199869	0.000000	2-back	4440.649465	Steps:2 KeyPress:True Matched:False	0	2	true	false	Wrong	true	n/a	n-backMarkers
158.901246	0.000000	2-back	4442.350842	Steps:2 KeyPress:False Matched:True	0	2	false	true	Wrong	true	n/a	n-backMarkers
160.601821	0.000000	2-back	4444.051417	Steps:2 KeyPress:False Matched:False	1	2	false	false	Correct	true	n/a	n-backMarkers
161.714564	0.012000	dropped_samples	4445.164160	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
162.303595	0.000000	2-back	4445.753192	Steps:2 KeyPress:False Matched:False	1	2	false	false	Correct	true	n/a	n-backMarkers
164.005058	0.000000	2-back	4447.454654	Steps:2 KeyPress:False Matched:False	1	2	false	false	Correct	true	n/a	n-backMarkers
164.589521	0.004000	dropped_samples	4448.039117	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
164.619904	0.012000	dropped_samples	4448.069500	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
165.663081	0.012000	dropped_samples	4449.112678	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
165.705468	0.000000	2-back	4449.155064	Steps:2 KeyPress:True Matched:False	0	2	true	false	Wrong	true	n/a	n-backMarkers
166.328559	0.012000	dropped_samples	4449.778156	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
166.372708	0.012000	dropped_samples	4449.822305	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
167.406828	0.000000	2-back	4450.856425	Steps:2 KeyPress:False Matched:False	1	2	false	false	Correct	true	n/a	n-backMarkers
168.174487	0.004000	dropped_samples	4451.624084	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
169.107068	0.000000	2-back	4452.556664	Steps:2 KeyPress:False Matched:False	1	2	false	false	Correct	true	n/a	n-backMarkers
170.283912	0.008000	dropped_samples	4453.733508	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
