onset	duration	trial_type	timestamp_lsl	marker	response_accuracy	difficulty_range	nback_n	keypress	matched	outcome	istutorial	dropped_samples	marker_stream
0.429801	0.000000	dropped_samples	5129.747040	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
0.717882	0.000000	dropped_samples	5130.035120	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
0.957144	0.000000	dropped_samples	5130.274382	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
2.041163	0.000000	dropped_samples	5131.358401	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
3.120194	0.000000	dropped_samples	5132.437432	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
6.222924	0.000000	started_tutorial_n-back	5135.540162	Started tutorial n-back	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n-backMarkers
11.445478	0.000000	dropped_samples	5140.762716	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
15.673970	0.000000	dropped_samples	5144.991208	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
19.321451	0.000000	dropped_samples	5148.638689	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
30.024620	0.000000	dropped_samples	5159.341858	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
33.193599	0.000000	dropped_samples	5162.510837	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
40.366413	0.000000	dropped_samples	5169.683651	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
42.793203	0.000000	dropped_samples	5172.110441	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
43.750222	0.000000	dropped_samples	5173.067460	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
47.256057	0.000000	dropped_samples	5176.573295	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
48.242435	0.000000	dropped_samples	5177.559673	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
57.265877	0.000000	dropped_samples	5186.583115	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
61.631101	0.000000	dropped_samples	5190.948339	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
63.144792	0.000000	dropped_samples	5192.462030	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
65.185819	0.000000	dropped_samples	5194.503057	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
65.542320	0.000000	dropped_samples	5194.859558	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
70.727837	0.000000	dropped_samples	5200.045075	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
72.720012	0.000000	dropped_samples	5202.037250	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
73.224265	1.701006	nback_1	5202.541503	Steps:1 KeyPress:False Matched:False	1	n/a	1	False	False	n/a	n/a	n/a	n-backMarkers
74.925716	1.701006	nback_1	5204.242954	Steps:1 KeyPress:True Matched:False	0	n/a	1	True	False	n/a	n/a	n/a	n-backMarkers
76.626835	1.701006	nback_1	5205.944073	Steps:1 KeyPress:False Matched:False	1	n/a	1	False	False	n/a	n/a	n/a	n-backMarkers
78.328686	1.701006	nback_1	5207.645924	Steps:1 KeyPress:False Matched:False	1	n/a	1	False	False	n/a	n/a	n/a	n-backMarkers
80.029551	1.701006	nback_1	5209.346789	Steps:1 KeyPress:True Matched:False	0	n/a	1	True	False	n/a	n/a	n/a	n-backMarkers
80.976864	0.000000	dropped_samples	5210.294102	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
81.479823	0.000000	dropped_samples	5210.797061	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
81.730233	1.701006	nback_1	5211.047471	Steps:1 KeyPress:False Matched:False	1	n/a	1	False	False	n/a	n/a	n/a	n-backMarkers
83.431843	1.701006	nback_1	5212.749081	Steps:1 KeyPress:True Matched:False	0	n/a	1	True	False	n/a	n/a	n/a	n-backMarkers
85.134131	1.701006	nback_1	5214.451369	Steps:1 KeyPress:False Matched:False	1	n/a	1	False	False	n/a	n/a	n/a	n-backMarkers
86.836725	1.701006	nback_1	5216.153963	Steps:1 KeyPress:True Matched:False	0	n/a	1	True	False	n/a	n/a	n/a	n-backMarkers
86.929085	0.000000	dropped_samples	5216.246323	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
87.866620	0.000000	dropped_samples	5217.183858	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
88.539653	1.701006	nback_1	5217.856891	Steps:1 KeyPress:True Matched:True	1	n/a	1	True	True	n/a	n/a	n/a	n-backMarkers
90.241531	1.701006	nback_1	5219.558769	Steps:1 KeyPress:True Matched:True	1	n/a	1	True	True	n/a	n/a	n/a	n-backMarkers
91.942614	1.701006	nback_1	5221.259852	Steps:1 KeyPress:False Matched:True	0	n/a	1	False	True	n/a	n/a	n/a	n-backMarkers
92.256237	0.000000	dropped_samples	5221.573475	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
93.643562	1.701006	nback_1	5222.960800	Steps:1 KeyPress:False Matched:False	1	n/a	1	False	False	n/a	n/a	n/a	n-backMarkers
95.344836	1.701006	nback_1	5224.662074	Steps:1 KeyPress:True Matched:False	0	n/a	1	True	False	n/a	n/a	n/a	n-backMarkers
97.046304	1.701006	nback_1	5226.363542	Steps:1 KeyPress:False Matched:True	0	n/a	1	False	True	n/a	n/a	n/a	n-backMarkers
98.748660	1.701006	nback_1	5228.065898	Steps:1 KeyPress:False Matched:False	1	n/a	1	False	False	n/a	n/a	n/a	n-backMarkers
100.347058	0.000000	dropped_samples	5229.664296	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
100.449604	1.701006	nback_1	5229.766842	Steps:1 KeyPress:True Matched:False	0	n/a	1	True	False	n/a	n/a	n/a	n-backMarkers
100.679113	0.000000	dropped_samples	5229.996351	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
102.149816	1.701006	nback_1	5231.467054	Steps:1 KeyPress:False Matched:True	0	n/a	1	False	True	n/a	n/a	n/a	n-backMarkers
103.271849	0.000000	dropped_samples	5232.589087	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
103.851585	1.701006	nback_1	5233.168823	Steps:1 KeyPress:False Matched:False	1	n/a	1	False	False	n/a	n/a	n/a	n-backMarkers
105.553749	1.701006	nback_1	5234.870987	Steps:1 KeyPress:True Matched:False	0	n/a	1	True	False	n/a	n/a	n/a	n-backMarkers
106.704537	0.000000	dropped_samples	5236.021775	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
107.254675	1.701006	nback_1	5236.571913	Steps:1 KeyPress:False Matched:False	1	n/a	1	False	False	n/a	n/a	n/a	n-backMarkers
115.679117	0.000000	dropped_samples	5244.996355	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
115.948187	1.701006	nback_2	5245.265425	Steps:2 KeyPress:False Matched:False	1	n/a	2	False	False	n/a	n/a	n/a	n-backMarkers
116.494557	0.000000	dropped_samples	5245.811795	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
117.649640	1.701006	nback_2	5246.966878	Steps:2 KeyPress:False Matched:False	1	n/a	2	False	False	n/a	n/a	n/a	n-backMarkers
119.351012	1.701006	nback_2	5248.668250	Steps:2 KeyPress:False Matched:False	1	n/a	2	False	False	n/a	n/a	n/a	n-backMarkers
121.052772	1.701006	nback_2	5250.370010	Steps:2 KeyPress:True Matched:False	0	n/a	2	True	False	n/a	n/a	n/a	n-backMarkers
121.538491	0.000000	dropped_samples	5250.855729	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
122.753525	1.701006	nback_2	5252.070763	Steps:2 KeyPress:False Matched:True	0	n/a	2	False	True	n/a	n/a	n/a	n-backMarkers
124.454824	1.701006	nback_2	5253.772062	Steps:2 KeyPress:False Matched:False	1	n/a	2	False	False	n/a	n/a	n/a	n-backMarkers
126.156593	1.701006	nback_2	5255.473831	Steps:2 KeyPress:False Matched:False	1	n/a	2	False	False	n/a	n/a	n/a	n-backMarkers
126.963339	0.000000	dropped_samples	5256.280577	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
127.858097	1.701006	nback_2	5257.175335	Steps:2 KeyPress:True Matched:False	0	n/a	2	True	False	n/a	n/a	n/a	n-backMarkers
129.507270	0.000000	dropped_samples	5258.824508	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
129.559583	1.701006	nback_2	5258.876821	Steps:2 KeyPress:False Matched:False	1	n/a	2	False	False	n/a	n/a	n/a	n-backMarkers
129.746532	0.000000	dropped_samples	5259.063770	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
131.261108	1.701006	nback_2	5260.578346	Steps:2 KeyPress:False Matched:False	1	n/a	2	False	False	n/a	n/a	n/a	n-backMarkers
132.962625	1.701006	nback_2	5262.279863	Steps:2 KeyPress:True Matched:False	0	n/a	2	True	False	n/a	n/a	n/a	n-backMarkers
133.487003	0.000000	dropped_samples	5262.804241	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
134.664256	1.701006	nback_2	5263.981494	Steps:2 KeyPress:False Matched:False	1	n/a	2	False	False	n/a	n/a	n/a	n-backMarkers
134.858871	0.000000	dropped_samples	5264.176109	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
136.365510	1.701006	nback_2	5265.682748	Steps:2 KeyPress:False Matched:False	1	n/a	2	False	False	n/a	n/a	n/a	n-backMarkers
138.066521	1.701006	nback_2	5267.383759	Steps:2 KeyPress:True Matched:False	0	n/a	2	True	False	n/a	n/a	n/a	n-backMarkers
139.150841	0.000000	dropped_samples	5268.468079	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
139.768901	1.701006	nback_2	5269.086139	Steps:2 KeyPress:False Matched:True	0	n/a	2	False	True	n/a	n/a	n/a	n-backMarkers
141.470569	1.701006	nback_2	5270.787807	Steps:2 KeyPress:False Matched:False	1	n/a	2	False	False	n/a	n/a	n/a	n-backMarkers
142.729943	0.000000	dropped_samples	5272.047181	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
143.172634	1.701006	nback_2	5272.489872	Steps:2 KeyPress:False Matched:False	1	n/a	2	False	False	n/a	n/a	n/a	n-backMarkers
144.873469	1.701006	nback_2	5274.190707	Steps:2 KeyPress:False Matched:False	1	n/a	2	False	False	n/a	n/a	n/a	n-backMarkers
146.574798	1.701006	nback_2	5275.892036	Steps:2 KeyPress:True Matched:False	0	n/a	2	True	False	n/a	n/a	n/a	n-backMarkers
148.278061	1.701006	nback_2	5277.595299	Steps:2 KeyPress:False Matched:True	0	n/a	2	False	True	n/a	n/a	n/a	n-backMarkers
153.672401	0.000000	dropped_samples	5282.989639	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
154.438967	0.000000	dropped_samples	5283.756205	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
156.975082	1.701006	nback_3	5286.292320	Steps:3 KeyPress:False Matched:False	1	n/a	3	False	False	n/a	n/a	n/a	n-backMarkers
157.295442	0.000000	dropped_samples	5286.612681	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
158.675794	1.701006	nback_3	5287.993032	Steps:3 KeyPress:False Matched:False	1	n/a	3	False	False	n/a	n/a	n/a	n-backMarkers
160.376797	1.701006	nback_3	5289.694035	Steps:3 KeyPress:False Matched:False	1	n/a	3	False	False	n/a	n/a	n/a	n-backMarkers
162.077770	1.701006	nback_3	5291.395008	Steps:3 KeyPress:False Matched:False	1	n/a	3	False	False	n/a	n/a	n/a	n-backMarkers
163.780725	1.701006	nback_3	5293.097963	Steps:3 KeyPress:False Matched:False	1	n/a	3	False	False	n/a	n/a	n/a	n-backMarkers
165.361822	0.000000	dropped_samples	5294.679060	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
165.482597	1.701006	nback_3	5294.799835	Steps:3 KeyPress:False Matched:False	1	n/a	3	False	False	n/a	n/a	n/a	n-backMarkers
167.184374	1.701006	nback_3	5296.501612	Steps:3 KeyPress:False Matched:False	1	n/a	3	False	False	n/a	n/a	n/a	n-backMarkers
168.884874	1.701006	nback_3	5298.202112	Steps:3 KeyPress:True Matched:False	0	n/a	3	True	False	n/a	n/a	n/a	n-backMarkers
170.352097	0.000000	dropped_samples	5299.669335	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
170.586501	1.701006	nback_3	5299.903739	Steps:3 KeyPress:False Matched:True	0	n/a	3	False	True	n/a	n/a	n/a	n-backMarkers
170.713400	0.000000	dropped_samples	5300.030638	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
172.286909	1.701006	nback_3	5301.604147	Steps:3 KeyPress:False Matched:False	1	n/a	3	False	False	n/a	n/a	n/a	n-backMarkers
172.320429	0.000000	dropped_samples	5301.637667	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
173.987546	1.701006	nback_3	5303.304784	Steps:3 KeyPress:False Matched:False	1	n/a	3	False	False	n/a	n/a	n/a	n-backMarkers
175.688428	1.701006	nback_3	5305.005666	Steps:3 KeyPress:False Matched:False	1	n/a	3	False	False	n/a	n/a	n/a	n-backMarkers
177.383377	0.000000	dropped_samples	5306.700615	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
177.389157	1.701006	nback_3	5306.706395	Steps:3 KeyPress:False Matched:False	1	n/a	3	False	False	n/a	n/a	n/a	n-backMarkers
179.090716	1.701006	nback_3	5308.407954	Steps:3 KeyPress:False Matched:False	1	n/a	3	False	False	n/a	n/a	n/a	n-backMarkers
179.307232	0.000000	dropped_samples	5308.624470	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
180.561549	0.000000	dropped_samples	5309.878787	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
180.601142	0.000000	dropped_samples	5309.918380	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
180.792338	1.701006	nback_3	5310.109576	Steps:3 KeyPress:False Matched:False	1	n/a	3	False	False	n/a	n/a	n/a	n-backMarkers
182.492455	1.701006	nback_3	5311.809693	Steps:3 KeyPress:False Matched:False	1	n/a	3	False	False	n/a	n/a	n/a	n-backMarkers
183.071844	0.000000	dropped_samples	5312.389082	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
184.192811	1.701006	nback_3	5313.510049	Steps:3 KeyPress:True Matched:False	0	n/a	3	True	False	n/a	n/a	n/a	n-backMarkers
185.893359	1.701006	nback_3	5315.210597	Steps:3 KeyPress:False Matched:False	1	n/a	3	False	False	n/a	n/a	n/a	n-backMarkers
187.594490	1.701006	nback_3	5316.911728	Steps:3 KeyPress:False Matched:False	1	n/a	3	False	False	n/a	n/a	n/a	n-backMarkers
188.999618	0.000000	dropped_samples	5318.316856	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
189.295516	1.701006	nback_3	5318.612754	Steps:3 KeyPress:False Matched:False	1	n/a	3	False	False	n/a	n/a	n/a	n-backMarkers
198.000024	1.701006	nback_4	5327.317262	Steps:4 KeyPress:False Matched:False	1	n/a	4	False	False	n/a	n/a	n/a	n-backMarkers
199.701181	1.701006	nback_4	5329.018419	Steps:4 KeyPress:False Matched:False	1	n/a	4	False	False	n/a	n/a	n/a	n-backMarkers
201.402215	1.701006	nback_4	5330.719453	Steps:4 KeyPress:False Matched:False	1	n/a	4	False	False	n/a	n/a	n/a	n-backMarkers
201.987913	0.000000	dropped_samples	5331.305151	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
203.103113	1.701006	nback_4	5332.420351	Steps:4 KeyPress:False Matched:True	0	n/a	4	False	True	n/a	n/a	n/a	n-backMarkers
204.804543	1.701006	nback_4	5334.121781	Steps:4 KeyPress:False Matched:False	1	n/a	4	False	False	n/a	n/a	n/a	n-backMarkers
206.506464	1.701006	nback_4	5335.823702	Steps:4 KeyPress:False Matched:False	1	n/a	4	False	False	n/a	n/a	n/a	n-backMarkers
208.207453	1.701006	nback_4	5337.524691	Steps:4 KeyPress:False Matched:False	1	n/a	4	False	False	n/a	n/a	n/a	n-backMarkers
