onset	duration	trial_type	timestamp_lsl	marker	response_accuracy	nback_level	key_press	matched	outcome	istutorial	dropped_samples	marker_stream
70.783106	0.004000	dropped_samples	5200.045070	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
72.775281	0.004000	dropped_samples	5202.037246	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
73.279536	0.000000	1-back	5202.541500	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	true	n/a	n-backMarkers
74.980986	0.000000	1-back	5204.242951	Steps:1 KeyPress:True Matched:False	0	1	true	false	Wrong	true	n/a	n-backMarkers
76.682105	0.000000	1-back	5205.944070	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	true	n/a	n-backMarkers
78.383957	0.000000	1-back	5207.645921	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	true	n/a	n-backMarkers
80.084822	0.000000	1-back	5209.346786	Steps:1 KeyPress:True Matched:False	0	1	true	false	Wrong	true	n/a	n-backMarkers
81.032133	0.004000	dropped_samples	5210.294097	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
81.535092	0.004000	dropped_samples	5210.797056	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
81.785503	0.000000	1-back	5211.047468	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	true	n/a	n-backMarkers
83.487114	0.000000	1-back	5212.749078	Steps:1 KeyPress:True Matched:False	0	1	true	false	Wrong	true	n/a	n-backMarkers
85.189402	0.000000	1-back	5214.451366	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	true	n/a	n-backMarkers
86.891996	0.000000	1-back	5216.153960	Steps:1 KeyPress:True Matched:False	0	1	true	false	Wrong	true	n/a	n-backMarkers
86.984354	0.004000	dropped_samples	5216.246319	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
87.921889	0.004000	dropped_samples	5217.183854	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
88.594924	0.000000	1-back	5217.856888	Steps:1 KeyPress:True Matched:True	1	1	true	true	Correct	true	n/a	n-backMarkers
90.296801	0.000000	1-back	5219.558766	Steps:1 KeyPress:True Matched:True	1	1	true	true	Correct	true	n/a	n-backMarkers
91.997885	0.000000	1-back	5221.259849	Steps:1 KeyPress:False Matched:True	0	1	false	true	Wrong	true	n/a	n-backMarkers
92.311506	0.004000	dropped_samples	5221.573471	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
93.698832	0.000000	1-back	5222.960797	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	true	n/a	n-backMarkers
95.400107	0.000000	1-back	5224.662071	Steps:1 KeyPress:True Matched:False	0	1	true	false	Wrong	true	n/a	n-backMarkers
97.101575	0.000000	1-back	5226.363539	Steps:1 KeyPress:False Matched:True	0	1	false	true	Wrong	true	n/a	n-backMarkers
98.803931	0.000000	1-back	5228.065895	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	true	n/a	n-backMarkers
100.402327	0.004000	dropped_samples	5229.664291	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
100.504875	0.000000	1-back	5229.766839	Steps:1 KeyPress:True Matched:False	0	1	true	false	Wrong	true	n/a	n-backMarkers
100.734382	0.008000	dropped_samples	5229.996347	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
102.205087	0.000000	1-back	5231.467051	Steps:1 KeyPress:False Matched:True	0	1	false	true	Wrong	true	n/a	n-backMarkers
103.327118	0.004000	dropped_samples	5232.589082	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
103.906855	0.000000	1-back	5233.168820	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	true	n/a	n-backMarkers
105.609019	0.000000	1-back	5234.870984	Steps:1 KeyPress:True Matched:False	0	1	true	false	Wrong	true	n/a	n-backMarkers
106.759806	0.004000	dropped_samples	5236.021770	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
107.309946	0.000000	1-back	5236.571910	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	true	n/a	n-backMarkers
115.734386	0.012000	dropped_samples	5244.996350	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
116.003457	0.000000	2-back	5245.265422	Steps:2 KeyPress:False Matched:False	1	2	false	false	Correct	true	n/a	n-backMarkers
116.549826	0.004000	dropped_samples	5245.811790	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
117.704911	0.000000	2-back	5246.966875	Steps:2 KeyPress:False Matched:False	1	2	false	false	Correct	true	n/a	n-backMarkers
119.406282	0.000000	2-back	5248.668247	Steps:2 KeyPress:False Matched:False	1	2	false	false	Correct	true	n/a	n-backMarkers
121.108043	0.000000	2-back	5250.370007	Steps:2 KeyPress:True Matched:False	0	2	true	false	Wrong	true	n/a	n-backMarkers
121.593760	0.004000	dropped_samples	5250.855724	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
122.808796	0.000000	2-back	5252.070760	Steps:2 KeyPress:False Matched:True	0	2	false	true	Wrong	true	n/a	n-backMarkers
124.510094	0.000000	2-back	5253.772059	Steps:2 KeyPress:False Matched:False	1	2	false	false	Correct	true	n/a	n-backMarkers
126.211863	0.000000	2-back	5255.473828	Steps:2 KeyPress:False Matched:False	1	2	false	false	Correct	true	n/a	n-backMarkers
127.018608	0.004000	dropped_samples	5256.280573	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
127.913368	0.000000	2-back	5257.175332	Steps:2 KeyPress:True Matched:False	0	2	true	false	Wrong	true	n/a	n-backMarkers
129.562539	0.004000	dropped_samples	5258.824503	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
129.614853	0.000000	2-back	5258.876818	Steps:2 KeyPress:False Matched:False	1	2	false	false	Correct	true	n/a	n-backMarkers
129.801801	0.008000	dropped_samples	5259.063765	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
131.316379	0.000000	2-back	5260.578343	Steps:2 KeyPress:False Matched:False	1	2	false	false	Correct	true	n/a	n-backMarkers
133.017896	0.000000	2-back	5262.279860	Steps:2 KeyPress:True Matched:False	0	2	true	false	Wrong	true	n/a	n-backMarkers
133.542271	0.004000	dropped_samples	5262.804236	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
134.719527	0.000000	2-back	5263.981491	Steps:2 KeyPress:False Matched:False	1	2	false	false	Correct	true	n/a	n-backMarkers
134.914140	0.012000	dropped_samples	5264.176104	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
136.420781	0.000000	2-back	5265.682745	Steps:2 KeyPress:False Matched:False	1	2	false	false	Correct	true	n/a	n-backMarkers
138.121792	0.000000	2-back	5267.383756	Steps:2 KeyPress:True Matched:False	0	2	true	false	Wrong	true	n/a	n-backMarkers
139.206110	0.004000	dropped_samples	5268.468074	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
139.824172	0.000000	2-back	5269.086136	Steps:2 KeyPress:False Matched:True	0	2	false	true	Wrong	true	n/a	n-backMarkers
141.525840	0.000000	2-back	5270.787804	Steps:2 KeyPress:False Matched:False	1	2	false	false	Correct	true	n/a	n-backMarkers
142.785212	0.004000	dropped_samples	5272.047176	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
143.227905	0.000000	2-back	5272.489869	Steps:2 KeyPress:False Matched:False	1	2	false	false	Correct	true	n/a	n-backMarkers
144.928740	0.000000	2-back	5274.190704	Steps:2 KeyPress:False Matched:False	1	2	false	false	Correct	true	n/a	n-backMarkers
146.630069	0.000000	2-back	5275.892034	Steps:2 KeyPress:True Matched:False	0	2	true	false	Wrong	true	n/a	n-backMarkers
148.333332	0.000000	2-back	5277.595296	Steps:2 KeyPress:False Matched:True	0	2	false	true	Wrong	true	n/a	n-backMarkers
153.727670	0.004000	dropped_samples	5282.989634	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
154.494236	0.004000	dropped_samples	5283.756200	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
157.030353	0.000000	3-back	5286.292318	Steps:3 KeyPress:False Matched:False	1	3	false	false	Correct	true	n/a	n-backMarkers
157.350711	0.004000	dropped_samples	5286.612676	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
158.731064	0.000000	3-back	5287.993029	Steps:3 KeyPress:False Matched:False	1	3	false	false	Correct	true	n/a	n-backMarkers
160.432067	0.000000	3-back	5289.694032	Steps:3 KeyPress:False Matched:False	1	3	false	false	Correct	true	n/a	n-backMarkers
162.133040	0.000000	3-back	5291.395005	Steps:3 KeyPress:False Matched:False	1	3	false	false	Correct	true	n/a	n-backMarkers
163.835995	0.000000	3-back	5293.097960	Steps:3 KeyPress:False Matched:False	1	3	false	false	Correct	true	n/a	n-backMarkers
165.417091	0.012000	dropped_samples	5294.679055	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
165.537867	0.000000	3-back	5294.799832	Steps:3 KeyPress:False Matched:False	1	3	false	false	Correct	true	n/a	n-backMarkers
167.239645	0.000000	3-back	5296.501609	Steps:3 KeyPress:False Matched:False	1	3	false	false	Correct	true	n/a	n-backMarkers
168.940145	0.000000	3-back	5298.202110	Steps:3 KeyPress:True Matched:False	0	3	true	false	Wrong	true	n/a	n-backMarkers
170.407365	0.012000	dropped_samples	5299.669330	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
170.641772	0.000000	3-back	5299.903736	Steps:3 KeyPress:False Matched:True	0	3	false	true	Wrong	true	n/a	n-backMarkers
170.768669	0.004000	dropped_samples	5300.030633	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
172.342180	0.000000	3-back	5301.604144	Steps:3 KeyPress:False Matched:False	1	3	false	false	Correct	true	n/a	n-backMarkers
172.375698	0.012000	dropped_samples	5301.637662	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
174.042817	0.000000	3-back	5303.304781	Steps:3 KeyPress:False Matched:False	1	3	false	false	Correct	true	n/a	n-backMarkers
175.743699	0.000000	3-back	5305.005663	Steps:3 KeyPress:False Matched:False	1	3	false	false	Correct	true	n/a	n-backMarkers
177.438645	0.004000	dropped_samples	5306.700610	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
177.444428	0.000000	3-back	5306.706392	Steps:3 KeyPress:False Matched:False	1	3	false	false	Correct	true	n/a	n-backMarkers
179.145986	0.000000	3-back	5308.407951	Steps:3 KeyPress:False Matched:False	1	3	false	false	Correct	true	n/a	n-backMarkers
179.362501	0.012000	dropped_samples	5308.624465	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
180.616817	0.004000	dropped_samples	5309.878782	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
180.656410	0.012000	dropped_samples	5309.918375	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
180.847609	0.000000	3-back	5310.109573	Steps:3 KeyPress:False Matched:False	1	3	false	false	Correct	true	n/a	n-backMarkers
182.547726	0.000000	3-back	5311.809690	Steps:3 KeyPress:False Matched:False	1	3	false	false	Correct	true	n/a	n-backMarkers
183.127113	0.004000	dropped_samples	5312.389077	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
184.248082	0.000000	3-back	5313.510046	Steps:3 KeyPress:True Matched:False	0	3	true	false	Wrong	true	n/a	n-backMarkers
185.948630	0.000000	3-back	5315.210594	Steps:3 KeyPress:False Matched:False	1	3	false	false	Correct	true	n/a	n-backMarkers
187.649760	0.000000	3-back	5316.911725	Steps:3 KeyPress:False Matched:False	1	3	false	false	Correct	true	n/a	n-backMarkers
189.054887	0.004000	dropped_samples	5318.316851	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
189.350787	0.000000	3-back	5318.612751	Steps:3 KeyPress:False Matched:False	1	3	false	false	Correct	true	n/a	n-backMarkers
198.055294	0.000000	4-back	5327.317259	Steps:4 KeyPress:False Matched:False	1	4	false	false	Correct	true	n/a	n-backMarkers
199.756451	0.000000	4-back	5329.018416	Steps:4 KeyPress:False Matched:False	1	4	false	false	Correct	true	n/a	n-backMarkers
201.457486	0.000000	4-back	5330.719450	Steps:4 KeyPress:False Matched:False	1	4	false	false	Correct	true	n/a	n-backMarkers
202.043182	0.004000	dropped_samples	5331.305146	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
203.158384	0.000000	4-back	5332.420348	Steps:4 KeyPress:False Matched:True	0	4	false	true	Wrong	true	n/a	n-backMarkers
204.859814	0.000000	4-back	5334.121778	Steps:4 KeyPress:False Matched:False	1	4	false	false	Correct	true	n/a	n-backMarkers
206.561734	0.000000	4-back	5335.823699	Steps:4 KeyPress:False Matched:False	1	4	false	false	Correct	true	n/a	n-backMarkers
208.262723	0.000000	4-back	5337.524688	Steps:4 KeyPress:False Matched:False	1	4	false	false	Correct	true	n/a	n-backMarkers
209.963632	0.000000	4-back	5339.225596	Steps:4 KeyPress:False Matched:True	0	4	false	true	Wrong	true	n/a	n-backMarkers
210.319580	0.012000	dropped_samples	5339.581545	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
211.664205	0.000000	4-back	5340.926170	Steps:4 KeyPress:True Matched:False	0	4	true	false	Wrong	true	n/a	n-backMarkers
213.366300	0.000000	4-back	5342.628264	Steps:4 KeyPress:False Matched:True	0	4	false	true	Wrong	true	n/a	n-backMarkers
214.928960	0.004000	dropped_samples	5344.190924	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
215.068649	0.000000	4-back	5344.330614	Steps:4 KeyPress:False Matched:False	1	4	false	false	Correct	true	n/a	n-backMarkers
216.769687	0.000000	4-back	5346.031651	Steps:4 KeyPress:False Matched:False	1	4	false	false	Correct	true	n/a	n-backMarkers
218.471734	0.000000	4-back	5347.733698	Steps:4 KeyPress:False Matched:False	1	4	false	false	Correct	true	n/a	n-backMarkers
219.059864	0.004000	dropped_samples	5348.321828	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
220.173727	0.000000	4-back	5349.435691	Steps:4 KeyPress:False Matched:True	0	4	false	true	Wrong	true	n/a	n-backMarkers
221.875210	0.000000	4-back	5351.137175	Steps:4 KeyPress:False Matched:False	1	4	false	false	Correct	true	n/a	n-backMarkers
223.307851	0.012000	dropped_samples	5352.569815	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
223.577906	0.000000	4-back	5352.839870	Steps:4 KeyPress:False Matched:False	1	4	false	false	Correct	true	n/a	n-backMarkers
225.280684	0.000000	4-back	5354.542649	Steps:4 KeyPress:False Matched:False	1	4	false	false	Correct	true	n/a	n-backMarkers
225.368431	0.012000	dropped_samples	5354.630396	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
226.981758	0.000000	4-back	5356.243723	Steps:4 KeyPress:False Matched:False	1	4	false	false	Correct	true	n/a	n-backMarkers
228.683677	0.000000	4-back	5357.945641	Steps:4 KeyPress:False Matched:True	0	4	false	true	Wrong	true	n/a	n-backMarkers
229.928964	0.004000	dropped_samples	5359.190929	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
230.384118	0.000000	4-back	5359.646082	Steps:4 KeyPress:False Matched:False	1	4	false	false	Correct	true	n/a	n-backMarkers
231.088451	0.000000	finished_tutorial_n_back	5360.350415	Finished tutorial n-back	n/a	n/a	n/a	n/a	n/a	true	n/a	n-backMarkers
232.886618	0.000000	started_n_back	5362.148583	Started n-back	n/a	n/a	n/a	n/a	n/a	false	n/a	n-backMarkers
236.530614	0.004000	dropped_samples	5365.792579	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
237.345986	0.004000	dropped_samples	5366.607951	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
237.922198	0.004000	dropped_samples	5367.184163	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
240.876121	0.000000	1-back	5370.138085	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	false	n/a	n-backMarkers
241.667437	0.004000	dropped_samples	5370.929401	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
242.576225	0.000000	1-back	5371.838190	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	false	n/a	n-backMarkers
244.276812	0.000000	1-back	5373.538776	Steps:1 KeyPress:True Matched:False	0	1	true	false	Wrong	false	n/a	n-backMarkers
245.002296	0.004000	dropped_samples	5374.264260	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
245.977499	0.000000	1-back	5375.239463	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	false	n/a	n-backMarkers
246.970068	0.004000	dropped_samples	5376.232033	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
247.678980	0.000000	1-back	5376.940944	Steps:1 KeyPress:True Matched:False	0	1	true	false	Wrong	false	n/a	n-backMarkers
248.771818	0.004000	dropped_samples	5378.033782	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
249.380388	0.000000	1-back	5378.642352	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	false	n/a	n-backMarkers
251.082333	0.000000	1-back	5380.344298	Steps:1 KeyPress:True Matched:False	0	1	true	false	Wrong	false	n/a	n-backMarkers
252.443703	0.004000	dropped_samples	5381.705668	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
252.783640	0.000000	1-back	5382.045605	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	false	n/a	n-backMarkers
254.483850	0.000000	1-back	5383.745814	Steps:1 KeyPress:True Matched:False	0	1	true	false	Wrong	false	n/a	n-backMarkers
256.183950	0.000000	1-back	5385.445915	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	false	n/a	n-backMarkers
257.311891	0.012000	dropped_samples	5386.573856	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
257.884273	0.000000	1-back	5387.146237	Steps:1 KeyPress:True Matched:False	0	1	true	false	Wrong	false	n/a	n-backMarkers
259.584863	0.000000	1-back	5388.846827	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	false	n/a	n-backMarkers
261.285319	0.000000	1-back	5390.547283	Steps:1 KeyPress:True Matched:False	0	1	true	false	Wrong	false	n/a	n-backMarkers
262.985386	0.000000	1-back	5392.247350	Steps:1 KeyPress:False Matched:True	0	1	false	true	Wrong	false	n/a	n-backMarkers
263.864623	0.012000	dropped_samples	5393.126587	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
264.686702	0.000000	1-back	5393.948666	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	false	n/a	n-backMarkers
265.256244	0.004000	dropped_samples	5394.518208	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
266.387830	0.000000	1-back	5395.649794	Steps:1 KeyPress:True Matched:False	0	1	true	false	Wrong	false	n/a	n-backMarkers
268.089324	0.000000	1-back	5397.351288	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	false	n/a	n-backMarkers
268.713274	0.004000	dropped_samples	5397.975239	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
269.050215	0.004000	dropped_samples	5398.312179	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
269.789475	0.000000	1-back	5399.051439	Steps:1 KeyPress:True Matched:False	0	1	true	false	Wrong	false	n/a	n-backMarkers
271.490831	0.000000	1-back	5400.752796	Steps:1 KeyPress:False Matched:True	0	1	false	true	Wrong	false	n/a	n-backMarkers
273.192321	0.000000	1-back	5402.454285	Steps:1 KeyPress:False Matched:True	0	1	false	true	Wrong	false	n/a	n-backMarkers
273.923299	0.004000	dropped_samples	5403.185263	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
274.893451	0.000000	1-back	5404.155415	Steps:1 KeyPress:True Matched:True	1	1	true	true	Correct	false	n/a	n-backMarkers
276.593790	0.000000	1-back	5405.855755	Steps:1 KeyPress:True Matched:False	0	1	true	false	Wrong	false	n/a	n-backMarkers
278.294306	0.000000	1-back	5407.556270	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	false	n/a	n-backMarkers
279.995479	0.000000	1-back	5409.257443	Steps:1 KeyPress:True Matched:False	0	1	true	false	Wrong	false	n/a	n-backMarkers
281.696326	0.000000	1-back	5410.958290	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	false	n/a	n-backMarkers
281.721314	0.012000	dropped_samples	5410.983279	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
283.397320	0.000000	1-back	5412.659285	Steps:1 KeyPress:True Matched:False	0	1	true	false	Wrong	false	n/a	n-backMarkers
285.099628	0.000000	1-back	5414.361592	Steps:1 KeyPress:False Matched:True	0	1	false	true	Wrong	false	n/a	n-backMarkers
286.452568	0.004000	dropped_samples	5415.714532	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
286.716242	0.012000	dropped_samples	5415.978206	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
286.800586	0.000000	1-back	5416.062550	Steps:1 KeyPress:False Matched:True	0	1	false	true	Wrong	false	n/a	n-backMarkers
288.501284	0.000000	1-back	5417.763249	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	false	n/a	n-backMarkers
290.201477	0.000000	1-back	5419.463441	Steps:1 KeyPress:True Matched:False	0	1	true	false	Wrong	false	n/a	n-backMarkers
291.903323	0.000000	1-back	5421.165288	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	false	n/a	n-backMarkers
292.546370	0.004000	dropped_samples	5421.808334	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
293.604532	0.000000	1-back	5422.866496	Steps:1 KeyPress:True Matched:False	0	1	true	false	Wrong	false	n/a	n-backMarkers
294.948681	0.004000	dropped_samples	5424.210646	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
295.305674	0.000000	1-back	5424.567639	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	false	n/a	n-backMarkers
297.006284	0.000000	1-back	5426.268248	Steps:1 KeyPress:True Matched:False	0	1	true	false	Wrong	false	n/a	n-backMarkers
298.707323	0.000000	1-back	5427.969287	Steps:1 KeyPress:True Matched:False	0	1	true	false	Wrong	false	n/a	n-backMarkers
300.407578	0.000000	1-back	5429.669543	Steps:1 KeyPress:True Matched:False	0	1	true	false	Wrong	false	n/a	n-backMarkers
302.108393	0.000000	1-back	5431.370357	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	false	n/a	n-backMarkers
302.961398	0.004000	dropped_samples	5432.223362	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
303.810288	0.000000	1-back	5433.072252	Steps:1 KeyPress:True Matched:False	0	1	true	false	Wrong	false	n/a	n-backMarkers
305.511611	0.000000	1-back	5434.773575	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	false	n/a	n-backMarkers
